Date,AAPL,JD,AMZN,BABA,SPY
2019-12-02 00:00:00+00:00,66.04,32.29,89.08,196.31,311.64
2019-12-03 00:00:00+00:00,64.8625,32.03,88.498,194.9,309.55
2019-12-04 00:00:00+00:00,65.435,31.56,88.0345,193.74,311.46
2019-12-05 00:00:00+00:00,66.395,32.54,87.024,200.0,312.02
2019-12-06 00:00:00+00:00,67.6775,32.93,87.58,201.89,314.87
2019-12-09 00:00:00+00:00,66.73,33.25,87.4755,198.74,313.88
2019-12-10 00:00:00+00:00,67.12,33.26,86.9605,200.45,313.53
2019-12-11 00:00:00+00:00,67.6925,33.24,87.436,204.64,314.42
2019-12-12 00:00:00+00:00,67.865,33.82,88.0165,204.5,317.13
2019-12-13 00:00:00+00:00,68.7875,34.0,88.047,204.91,317.32
2019-12-16 00:00:00+00:00,69.965,34.64,88.4605,206.97,319.5
2019-12-17 00:00:00+00:00,70.1025,34.69,89.533,208.18,319.57
2019-12-18 00:00:00+00:00,69.935,34.44,89.2015,210.0,319.59
2019-12-19 00:00:00+00:00,70.005,34.78,89.614,210.13,320.9
2019-12-20 00:00:00+00:00,69.86,35.31,89.325,212.25,320.73
2019-12-23 00:00:00+00:00,71.0,36.26,89.65,214.83,321.22
2019-12-24 00:00:00+00:00,71.0675,36.28,89.4605,214.26,321.23
2019-12-26 00:00:00+00:00,72.4775,36.24,93.4385,216.38,322.94
2019-12-27 00:00:00+00:00,72.45,35.93,93.49,215.47,322.86
2019-12-30 00:00:00+00:00,72.88,35.4,92.3445,212.91,321.08
2019-12-31 00:00:00+00:00,73.4125,35.23,92.392,212.1,321.86
2020-01-02 00:00:00+00:00,75.0875,37.73,94.9005,219.77,324.87
2020-01-03 00:00:00+00:00,74.3575,37.99,93.7485,217.0,322.41
2020-01-06 00:00:00+00:00,74.95,38.0,95.144,216.64,323.64
2020-01-07 00:00:00+00:00,74.5975,38.32,95.343,217.63,322.73
2020-01-08 00:00:00+00:00,75.7975,38.3,94.5985,218.0,324.45
2020-01-09 00:00:00+00:00,77.4075,38.9,95.0525,221.78,326.65
2020-01-10 00:00:00+00:00,77.5825,39.11,94.158,223.83,325.71
2020-01-13 00:00:00+00:00,79.24,40.31,94.565,230.48,327.95
2020-01-14 00:00:00+00:00,78.17,40.29,93.472,226.49,327.45
2020-01-15 00:00:00+00:00,77.835,39.78,93.101,225.06,328.19
2020-01-16 00:00:00+00:00,78.81,39.56,93.897,223.94,330.92
2020-01-17 00:00:00+00:00,79.6825,40.35,93.236,227.43,331.95
2020-01-21 00:00:00+00:00,79.1425,40.06,94.6,222.26,331.3
2020-01-22 00:00:00+00:00,79.425,40.97,94.373,222.37,331.34
2020-01-23 00:00:00+00:00,79.8075,40.77,94.229,219.13,331.72
2020-01-24 00:00:00+00:00,79.5775,39.55,93.082,213.75,328.77
2020-01-27 00:00:00+00:00,77.2375,37.65,91.417,205.47,323.5
2020-01-28 00:00:00+00:00,79.4225,38.91,92.6625,210.23,326.89
2020-01-29 00:00:00+00:00,81.085,39.14,92.9,212.02,326.62
2020-01-30 00:00:00+00:00,80.9675,38.49,93.534,208.58,327.68
2020-01-31 00:00:00+00:00,77.3775,37.69,100.436,206.59,321.73
2020-02-03 00:00:00+00:00,77.165,39.2,100.21,213.1,324.12
2020-02-04 00:00:00+00:00,79.7125,40.35,102.4835,222.88,329.06
2020-02-05 00:00:00+00:00,80.3625,39.94,101.9935,220.22,332.86
2020-02-06 00:00:00+00:00,81.3025,40.38,102.5115,220.9,333.98
2020-02-07 00:00:00+00:00,80.0075,39.99,103.964,216.53,332.2
2020-02-10 00:00:00+00:00,80.3875,40.1,106.6955,215.77,334.68
2020-02-11 00:00:00+00:00,79.9025,40.78,107.54,217.21,335.26
2020-02-12 00:00:00+00:00,81.8,41.64,108.0,224.31,337.42
2020-02-13 00:00:00+00:00,81.2175,42.01,107.4935,220.36,337.06
2020-02-14 00:00:00+00:00,81.2375,41.97,106.7435,219.63,337.6
2020-02-18 00:00:00+00:00,79.75,42.32,107.7835,220.52,336.73
2020-02-19 00:00:00+00:00,80.905,42.95,108.511,222.14,338.34
2020-02-20 00:00:00+00:00,80.075,41.48,107.655,218.04,336.95
2020-02-21 00:00:00+00:00,78.2625,40.42,104.7985,212.59,333.48
2020-02-24 00:00:00+00:00,74.545,39.37,100.4645,206.16,322.42
2020-02-25 00:00:00+00:00,72.02,38.84,98.637,205.61,312.65
2020-02-26 00:00:00+00:00,73.1625,39.92,98.9795,208.74,311.5
2020-02-27 00:00:00+00:00,68.38,38.4,94.215,205.03,297.51
2020-02-28 00:00:00+00:00,68.34,38.51,94.1875,208.0,296.26
2020-03-02 00:00:00+00:00,74.7025,43.3,97.6975,210.98,309.09
2020-03-03 00:00:00+00:00,72.33,41.46,95.4495,207.41,300.24
2020-03-04 00:00:00+00:00,75.685,43.91,98.7915,211.96,312.86
2020-03-05 00:00:00+00:00,73.23,44.62,96.2015,211.46,302.46
2020-03-06 00:00:00+00:00,72.2575,42.16,95.0545,204.64,297.46
2020-03-09 00:00:00+00:00,66.5425,39.91,90.0305,197.660004,274.23
2020-03-10 00:00:00+00:00,71.335,41.8,94.591,206.39,288.42
2020-03-11 00:00:00+00:00,68.8575,41.53,91.043,198.91,274.36
2020-03-12 00:00:00+00:00,62.0575,38.26,83.8305,185.1,248.11
2020-03-13 00:00:00+00:00,69.4925,39.71,89.25,194.0,269.32
2020-03-16 00:00:00+00:00,60.5525,35.24,84.4575,178.85,239.85
2020-03-17 00:00:00+00:00,63.215,38.35,90.392,184.81,252.8
2020-03-18 00:00:00+00:00,61.6675,37.7,91.5,180.0,240.0
2020-03-19 00:00:00+00:00,61.195,37.21,94.0465,180.88,240.51
2020-03-20 00:00:00+00:00,57.31,37.66,92.3045,181.3,228.8
2020-03-23 00:00:00+00:00,56.0925,38.61,95.1415,176.34,222.95
2020-03-24 00:00:00+00:00,61.72,41.01,97.005,185.75,243.15
2020-03-25 00:00:00+00:00,61.38,41.35,94.292,188.56,246.79
2020-03-26 00:00:00+00:00,64.61,42.01,97.7745,195.32,261.2
2020-03-27 00:00:00+00:00,61.935,40.15,95.005,188.59,253.42
2020-03-30 00:00:00+00:00,63.7025,40.39,98.1975,191.27,261.65
2020-03-31 00:00:00+00:00,63.5725,40.5,97.486,194.48,257.75
2020-04-01 00:00:00+00:00,60.2275,40.91,95.385,187.56,246.15
2020-04-02 00:00:00+00:00,61.2325,40.08,95.9415,188.9,251.83
2020-04-03 00:00:00+00:00,60.3525,39.89,95.3295,187.11,248.19
2020-04-06 00:00:00+00:00,65.6175,41.56,99.8795,196.45,264.86
2020-04-07 00:00:00+00:00,64.8575,41.99,100.58,198.0,265.13
2020-04-08 00:00:00+00:00,66.5175,41.17,102.15,195.98,274.03
2020-04-09 00:00:00+00:00,66.9975,42.16,102.138,196.37,278.2
2020-04-13 00:00:00+00:00,68.3125,42.78,108.4435,199.44,275.66
2020-04-14 00:00:00+00:00,71.7625,43.86,114.166,204.78,283.79
2020-04-15 00:00:00+00:00,71.1075,44.6,115.384,208.17,277.76
2020-04-16 00:00:00+00:00,71.6725,47.5,120.4095,212.66,279.1
2020-04-17 00:00:00+00:00,70.7,46.15,118.75,209.5,286.64
2020-04-20 00:00:00+00:00,69.2325,45.2,119.6805,212.13,281.59
2020-04-21 00:00:00+00:00,67.0925,43.24,116.406,207.34,273.04
2020-04-22 00:00:00+00:00,69.025,44.99,118.1745,209.96,279.1
2020-04-23 00:00:00+00:00,68.7575,44.94,119.9725,205.24,279.08
2020-04-24 00:00:00+00:00,70.7425,45.05,120.511,204.36,282.97
2020-04-27 00:00:00+00:00,70.7925,45.58,118.8,203.69,287.05
2020-04-28 00:00:00+00:00,69.645,43.58,115.704,201.15,285.73
2020-04-29 00:00:00+00:00,71.9325,44.34,118.6355,206.7,293.21
2020-04-30 00:00:00+00:00,73.45,43.1,123.7,202.67,290.48
2020-05-01 00:00:00+00:00,72.2675,41.38,114.302,194.48,282.79
2020-05-04 00:00:00+00:00,73.29,42.25,115.7995,191.15,283.57
2020-05-05 00:00:00+00:00,74.39,43.12,115.89,195.02,286.19
2020-05-06 00:00:00+00:00,75.1575,43.3,117.563,195.17,284.25
2020-05-07 00:00:00+00:00,75.935,44.76,118.3805,196.49,287.68
2020-05-08 00:00:00+00:00,77.5325,46.78,118.9805,201.19,292.44
2020-05-11 00:00:00+00:00,78.7525,46.72,120.45,205.4,292.5
2020-05-12 00:00:00+00:00,77.8525,47.03,117.8475,200.31,286.67
2020-05-13 00:00:00+00:00,76.9125,47.81,118.396,199.46,281.6
2020-05-14 00:00:00+00:00,77.385,48.96,119.4425,201.3,284.97
2020-05-15 00:00:00+00:00,76.9275,50.85,120.489,203.68,286.28
2020-05-18 00:00:00+00:00,78.74,55.53,121.313,215.28,295.0
2020-05-19 00:00:00+00:00,78.285,54.26,122.4665,217.2,291.97
2020-05-20 00:00:00+00:00,79.8075,54.31,124.897,216.79,296.93
2020-05-21 00:00:00+00:00,79.29,52.6,122.4005,212.16,294.88
2020-05-22 00:00:00+00:00,79.7225,49.9,121.844,199.7,295.44
2020-05-26 00:00:00+00:00,79.1825,52.6,121.093,201.72,299.08
2020-05-27 00:00:00+00:00,79.5275,52.16,120.5195,201.18,303.53
2020-05-28 00:00:00+00:00,79.5625,51.02,120.055,199.49,302.97
2020-05-29 00:00:00+00:00,79.485,54.33,122.1185,207.39,304.32
2020-06-01 00:00:00+00:00,80.4625,54.73,123.552,206.57,305.55
2020-06-02 00:00:00+00:00,80.835,55.62,123.6205,214.33,308.08
2020-06-03 00:00:00+00:00,81.28,56.73,123.92,218.61,312.18
2020-06-04 00:00:00+00:00,80.58,56.52,123.03,218.04,311.36
2020-06-05 00:00:00+00:00,82.875,59.04,124.15,219.55,319.34
2020-06-08 00:00:00+00:00,83.365,59.17,126.203,219.0,323.2
2020-06-09 00:00:00+00:00,85.9975,58.82,130.043,220.72,320.79
2020-06-10 00:00:00+00:00,88.21,60.7,132.3725,223.68,319.0
2020-06-11 00:00:00+00:00,83.975,57.24,127.898,215.24,300.61
2020-06-12 00:00:00+00:00,84.7,57.99,127.251,217.64,304.21
2020-06-15 00:00:00+00:00,85.7475,59.51,128.634,217.03,307.05
2020-06-16 00:00:00+00:00,88.02,60.98,130.7635,222.62,312.96
2020-06-17 00:00:00+00:00,87.8975,62.01,132.049,224.25,311.66
2020-06-18 00:00:00+00:00,87.9325,60.79,132.699,223.54,311.78
2020-06-19 00:00:00+00:00,87.43,58.64,133.7505,220.64,308.64
2020-06-22 00:00:00+00:00,89.7175,59.09,135.691,221.41,310.62
2020-06-23 00:00:00+00:00,91.6325,59.92,138.2205,228.75,312.05
2020-06-24 00:00:00+00:00,90.015,59.84,136.72,226.22,304.09
2020-06-25 00:00:00+00:00,91.21,60.51,137.729,222.16,307.35
2020-06-26 00:00:00+00:00,88.4075,59.65,134.6435,215.71,300.05
2020-06-29 00:00:00+00:00,90.445,59.58,134.019,215.02,304.46
2020-06-30 00:00:00+00:00,91.2,60.18,137.941,215.7,308.36
2020-07-01 00:00:00+00:00,91.0275,60.0,143.935,215.95,310.52
2020-07-02 00:00:00+00:00,91.0275,61.39,144.515,223.6,312.23
2020-07-06 00:00:00+00:00,93.4625,63.24,152.852,240.0,317.05
2020-07-07 00:00:00+00:00,93.1725,61.67,150.006,236.51,313.78
2020-07-08 00:00:00+00:00,95.3425,65.38,154.0555,257.68,316.18
2020-07-09 00:00:00+00:00,95.6825,67.36,159.1315,261.58,314.38
2020-07-10 00:00:00+00:00,95.92,65.61,160.0,261.01,317.59
2020-07-13 00:00:00+00:00,95.4775,62.3,155.2,251.67,314.84
2020-07-14 00:00:00+00:00,97.0575,62.13,154.2,248.58,318.92
2020-07-15 00:00:00+00:00,97.725,62.55,150.4435,249.21,321.85
2020-07-16 00:00:00+00:00,96.5225,61.71,149.995,242.5,320.79
2020-07-17 00:00:00+00:00,96.3275,62.13,148.0985,247.14,321.72
2020-07-20 00:00:00+00:00,98.3575,63.4,159.842,254.81,324.32
2020-07-21 00:00:00+00:00,97.0,62.61,156.9145,257.9,325.01
2020-07-22 00:00:00+00:00,97.2725,61.84,154.9955,251.7,326.86
2020-07-23 00:00:00+00:00,92.845,60.52,149.3275,251.88,322.96
2020-07-24 00:00:00+00:00,92.615,60.88,150.4455,249.0,320.88
2020-07-27 00:00:00+00:00,94.81,62.78,152.7605,250.86,323.22
2020-07-28 00:00:00+00:00,93.2525,61.49,150.0165,249.05,321.17
2020-07-29 00:00:00+00:00,95.04,62.59,151.6765,252.45,325.12
2020-07-30 00:00:00+00:00,96.19,62.29,152.594,252.74,323.96
2020-07-31 00:00:00+00:00,106.26,63.79,158.234,251.02,326.52
2020-08-03 00:00:00+00:00,108.9375,64.53,155.5945,257.94,328.79
2020-08-04 00:00:00+00:00,109.665,64.57,156.9415,262.2,330.06
2020-08-05 00:00:00+00:00,110.0625,65.52,160.2515,264.91,332.11
2020-08-06 00:00:00+00:00,113.9025,64.91,161.25,265.68,334.33
2020-08-07 00:00:00+00:00,111.1125,62.06,158.373,252.1,334.57
2020-08-10 00:00:00+00:00,112.7275,61.49,157.408,248.13,335.57
2020-08-11 00:00:00+00:00,109.375,61.18,154.0335,248.42,332.8
2020-08-12 00:00:00+00:00,113.01,62.9,158.112,255.19,337.44
2020-08-13 00:00:00+00:00,115.01,62.54,158.051,253.72,336.83
2020-08-14 00:00:00+00:00,114.9075,62.06,157.401,253.97,336.84
2020-08-17 00:00:00+00:00,114.6075,66.98,159.1205,256.96,337.91
2020-08-18 00:00:00+00:00,115.5625,70.32,165.6245,259.2,338.64
2020-08-19 00:00:00+00:00,115.7075,72.56,163.024,260.59,337.23
2020-08-20 00:00:00+00:00,118.275,73.94,164.8685,257.97,338.28
2020-08-21 00:00:00+00:00,124.37,74.98,164.236,265.8,339.48
2020-08-24 00:00:00+00:00,125.8575,76.18,165.373,276.02,342.92
2020-08-25 00:00:00+00:00,124.825,78.97,167.3245,286.0,344.12
2020-08-26 00:00:00+00:00,126.5225,80.38,172.0925,291.96,347.57
2020-08-27 00:00:00+00:00,125.01,79.3,170.0,284.17,348.33
2020-08-28 00:00:00+00:00,124.8075,79.96,170.09,289.0,350.58
2020-08-31 00:00:00+00:00,129.04,78.64,172.548,287.03,349.31
2020-09-01 00:00:00+00:00,134.18,82.49,174.956,298.0,352.6
2020-09-02 00:00:00+00:00,131.4,83.21,176.5725,296.07,357.7
2020-09-03 00:00:00+00:00,120.88,79.04,168.4,282.5,345.39
2020-09-04 00:00:00+00:00,120.96,80.0,164.731,281.39,342.57
2020-09-08 00:00:00+00:00,112.82,76.22,157.492,270.02,333.21
2020-09-09 00:00:00+00:00,117.32,77.19,163.4305,273.15,339.79
2020-09-10 00:00:00+00:00,113.49,74.53,158.7555,267.55,333.89
2020-09-11 00:00:00+00:00,112.0,74.18,155.811,271.61,334.06
2020-09-14 00:00:00+00:00,115.355,76.59,155.1485,274.1,338.46
2020-09-15 00:00:00+00:00,115.54,77.0,157.8065,277.96,340.17
2020-09-16 00:00:00+00:00,112.13,75.09,153.905,278.14,338.82
2020-09-17 00:00:00+00:00,110.34,74.37,150.4365,275.72,335.84
2020-09-18 00:00:00+00:00,106.84,74.5,147.7455,272.41,330.65
2020-09-21 00:00:00+00:00,110.08,75.13,148.0235,273.82,326.97
2020-09-22 00:00:00+00:00,111.81,75.0,156.4495,275.29,330.3
2020-09-23 00:00:00+00:00,107.12,74.59,149.993,272.95,322.64
2020-09-24 00:00:00+00:00,108.22,72.72,150.9895,269.73,323.5
2020-09-25 00:00:00+00:00,112.28,74.67,154.7565,271.09,328.73
2020-09-28 00:00:00+00:00,114.96,76.1,158.7025,276.01,334.19
2020-09-29 00:00:00+00:00,114.09,75.16,157.244,276.93,332.37
2020-09-30 00:00:00+00:00,115.81,77.61,157.4365,293.98,334.89
2020-10-01 00:00:00+00:00,116.79,78.57,161.063,290.05,337.04
2020-10-02 00:00:00+00:00,113.02,76.1,156.25,288.17,333.84
2020-10-05 00:00:00+00:00,116.5,76.4,159.96,288.27,339.76
2020-10-06 00:00:00+00:00,113.16,76.69,154.998,292.39,334.93
2020-10-07 00:00:00+00:00,115.08,78.12,159.7845,296.5,340.76
2020-10-08 00:00:00+00:00,114.97,78.15,159.5275,300.54,343.78
2020-10-09 00:00:00+00:00,116.97,79.79,164.3325,299.74,346.85
2020-10-12 00:00:00+00:00,124.4,84.32,172.1465,306.34,352.43
2020-10-13 00:00:00+00:00,121.1,82.61,172.1815,308.78,350.13
2020-10-14 00:00:00+00:00,121.19,81.1,168.1855,301.04,347.93
2020-10-15 00:00:00+00:00,120.71,80.25,166.9325,299.46,347.5
2020-10-16 00:00:00+00:00,119.02,81.52,163.6355,307.31,347.29
2020-10-19 00:00:00+00:00,115.98,80.61,160.3605,305.29,342.01
2020-10-20 00:00:00+00:00,117.51,82.57,160.8505,309.81,343.38
2020-10-21 00:00:00+00:00,116.87,82.63,159.247,307.97,342.73
2020-10-22 00:00:00+00:00,115.75,81.31,158.82,306.28,344.61
2020-10-23 00:00:00+00:00,115.04,81.34,160.22,309.92,345.78
2020-10-26 00:00:00+00:00,115.05,81.41,160.352,306.87,339.39
2020-10-27 00:00:00+00:00,116.6,83.01,164.3165,317.14,338.22
2020-10-28 00:00:00+00:00,111.2,80.08,158.139,307.94,326.66
2020-10-29 00:00:00+00:00,115.32,83.04,160.5505,312.56,329.98
2020-10-30 00:00:00+00:00,108.86,81.52,151.8075,304.69,326.54
2020-11-02 00:00:00+00:00,108.77,82.32,150.224,310.84,330.2
2020-11-03 00:00:00+00:00,110.44,82.69,152.4205,285.57,336.03
2020-11-04 00:00:00+00:00,114.95,89.31,162.058,295.71,343.54
2020-11-05 00:00:00+00:00,119.03,91.59,166.1,287.75,350.24
2020-11-06 00:00:00+00:00,118.69,92.49,165.5685,299.95,350.16
2020-11-09 00:00:00+00:00,116.32,84.86,157.187,290.53,354.56
2020-11-10 00:00:00+00:00,115.97,80.08,151.751,266.54,354.04
2020-11-11 00:00:00+00:00,119.49,82.84,156.8695,265.65,356.67
2020-11-12 00:00:00+00:00,119.21,86.38,155.514,264.31,353.21
2020-11-13 00:00:00+00:00,119.26,92.08,156.4405,260.84,358.1
2020-11-16 00:00:00+00:00,120.3,85.26,156.553,258.31,362.57
2020-11-17 00:00:00+00:00,119.39,86.97,156.783,256.8,360.62
2020-11-18 00:00:00+00:00,118.03,86.25,155.273,255.83,356.28
2020-11-19 00:00:00+00:00,118.64,86.04,155.851,259.89,357.78
2020-11-20 00:00:00+00:00,117.34,87.74,154.97,270.74,355.33
2020-11-23 00:00:00+00:00,113.85,87.56,154.9195,270.11,357.46
2020-11-24 00:00:00+00:00,115.17,89.82,155.903,279.96,363.22
2020-11-25 00:00:00+00:00,116.03,88.23,159.2535,277.72,362.66
2020-11-27 00:00:00+00:00,116.59,89.41,159.767,276.48,363.67
2020-11-30 00:00:00+00:00,119.05,85.35,158.402,263.36,362.06
2020-12-01 00:00:00+00:00,122.72,85.36,161.004,264.01,366.02
2020-12-02 00:00:00+00:00,123.08,84.38,160.1765,261.32,366.79
2020-12-03 00:00:00+00:00,122.94,86.29,159.3365,266.91,366.69
2020-12-04 00:00:00+00:00,122.25,85.19,158.129,267.25,369.85
2020-12-07 00:00:00+00:00,123.75,83.49,157.9,264.0,369.09
2020-12-08 00:00:00+00:00,124.38,82.01,158.8645,266.09,370.17
2020-12-09 00:00:00+00:00,121.78,81.82,155.21,263.8,366.85
2020-12-10 00:00:00+00:00,123.24,81.71,155.0745,264.87,366.73
2020-12-11 00:00:00+00:00,122.41,82.61,155.821,264.54,366.3
2020-12-14 00:00:00+00:00,121.78,79.96,157.8485,256.03,364.66
2020-12-15 00:00:00+00:00,127.88,79.5,158.256,255.11,369.59
2020-12-16 00:00:00+00:00,127.81,81.77,162.048,261.89,370.17
2020-12-17 00:00:00+00:00,128.7,82.71,161.804,264.43,372.24
2020-12-18 00:00:00+00:00,126.655,81.53,160.0825,260.0,369.18
2020-12-21 00:00:00+00:00,128.23,80.64,160.309,260.43,367.86
2020-12-22 00:00:00+00:00,131.88,82.79,160.326,255.83,367.24
2020-12-23 00:00:00+00:00,130.96,85.46,159.2635,256.18,367.57
2020-12-24 00:00:00+00:00,131.97,84.49,158.6345,222.0,369.0
2020-12-28 00:00:00+00:00,136.69,81.61,164.198,222.36,372.17
2020-12-29 00:00:00+00:00,134.87,86.14,166.1,236.26,371.46
2020-12-30 00:00:00+00:00,133.72,89.52,164.2925,238.39,371.99
2020-12-31 00:00:00+00:00,132.69,87.9,162.8465,232.73,373.88
2021-01-04 00:00:00+00:00,129.41,86.33,159.3315,227.85,368.79
2021-01-05 00:00:00+00:00,131.01,95.5,160.9255,240.4,371.33
2021-01-06 00:00:00+00:00,126.6,88.18,156.919,227.61,373.55
2021-01-07 00:00:00+00:00,130.92,87.92,158.108,226.9,379.1
2021-01-08 00:00:00+00:00,132.05,91.54,159.135,236.19,381.26
2021-01-11 00:00:00+00:00,128.98,90.38,155.7105,227.37,378.69
2021-01-12 00:00:00+00:00,128.8,88.54,156.0415,225.6,378.77
2021-01-13 00:00:00+00:00,130.89,90.44,158.2945,235.3,379.79
2021-01-14 00:00:00+00:00,128.91,89.24,156.3735,242.98,378.46
2021-01-15 00:00:00+00:00,127.14,87.77,155.2125,243.46,375.7
2021-01-19 00:00:00+00:00,127.83,91.15,156.038,251.65,378.65
2021-01-20 00:00:00+00:00,132.03,95.31,163.169,265.49,383.89
2021-01-21 00:00:00+00:00,136.87,95.1,165.3495,260.0,384.24
2021-01-22 00:00:00+00:00,139.07,94.91,164.6115,258.62,382.88
2021-01-25 00:00:00+00:00,142.92,98.38,164.7,261.38,384.39
2021-01-26 00:00:00+00:00,143.16,96.97,166.3065,265.92,383.79
2021-01-27 00:00:00+00:00,142.06,90.09,161.629,260.25,374.41
2021-01-28 00:00:00+00:00,137.09,91.41,161.881,260.76,377.63
2021-01-29 00:00:00+00:00,131.96,88.69,160.31,253.83,370.07
2021-02-01 00:00:00+00:00,134.14,91.27,167.144,264.69,376.23
2021-02-02 00:00:00+00:00,134.99,95.42,169.0,254.5,381.55
2021-02-03 00:00:00+00:00,133.94,95.5,165.6265,263.43,381.85
2021-02-04 00:00:00+00:00,137.39,94.63,166.55,266.96,386.19
2021-02-05 00:00:00+00:00,136.76,96.64,167.6075,265.67,387.71
2021-02-08 00:00:00+00:00,136.91,94.57,166.147,262.59,390.51
2021-02-09 00:00:00+00:00,136.01,97.07,165.25,266.49,390.25
2021-02-10 00:00:00+00:00,135.39,98.77,164.329,267.79,390.08
2021-02-11 00:00:00+00:00,135.13,99.0,163.1065,268.93,390.71
2021-02-12 00:00:00+00:00,135.37,99.31,163.8855,267.85,392.64
2021-02-16 00:00:00+00:00,133.19,103.43,163.4475,270.7,392.3
2021-02-17 00:00:00+00:00,130.84,106.88,165.432,270.83,392.39
2021-02-18 00:00:00+00:00,129.71,105.43,166.4115,264.51,390.72
2021-02-19 00:00:00+00:00,129.87,106.09,162.495,263.59,390.03
